product_id,product_name,category,price,rating,availability,number_of_reviews,product_url,scrape_date
485,Death by Leisure: A Cautionary Tale,Books,37.51,Four,In stock,,https://books.toscrape.com/catalogue/death-by-leisure-a-cautionary-tale_516/index.html,2025-12-18
486,Brilliant Beacons: A History of the American Lighthouse,Books,11.45,Three,In stock,,https://books.toscrape.com/catalogue/brilliant-beacons-a-history-of-the-american-lighthouse_515/index.html,2025-12-18
487,Brazen: The Courage to Find the You That's Been Hiding,Books,19.22,Two,In stock,,https://books.toscrape.com/catalogue/brazen-the-courage-to-find-the-you-thats-been-hiding_514/index.html,2025-12-18
488,Between the World and Me,Books,56.91,Four,In stock,,https://books.toscrape.com/catalogue/between-the-world-and-me_513/index.html,2025-12-18
489,Being Mortal: Medicine and What Matters in the End,Books,55.06,Four,In stock,,https://books.toscrape.com/catalogue/being-mortal-medicine-and-what-matters-in-the-end_512/index.html,2025-12-18
490,"A Murder Over a Girl: Justice, Gender, Junior High",Books,13.2,Three,In stock,,https://books.toscrape.com/catalogue/a-murder-over-a-girl-justice-gender-junior-high_511/index.html,2025-12-18
491,32 Yolks,Books,53.63,Two,In stock,,https://books.toscrape.com/catalogue/32-yolks_510/index.html,2025-12-18
492,"""Most Blessed of the Patriarchs"": Thomas Jefferson and the Empire of the Imagination",Books,44.48,Five,In stock,,https://books.toscrape.com/catalogue/most-blessed-of-the-patriarchs-thomas-jefferson-and-the-empire-of-the-imagination_509/index.html,2025-12-18
493,You Are a Badass: How to Stop Doubting Your Greatness and Start Living an Awesome Life,Books,12.08,Three,In stock,,https://books.toscrape.com/catalogue/you-are-a-badass-how-to-stop-doubting-your-greatness-and-start-living-an-awesome-life_508/index.html,2025-12-18
494,Wildlife of New York: A Five-Borough Coloring Book,Books,22.14,Two,In stock,,https://books.toscrape.com/catalogue/wildlife-of-new-york-a-five-borough-coloring-book_507/index.html,2025-12-18
495,What Happened on Beale Street (Secrets of the South Mysteries #2),Books,25.37,Five,In stock,,https://books.toscrape.com/catalogue/what-happened-on-beale-street-secrets-of-the-south-mysteries-2_506/index.html,2025-12-18
496,Unreasonable Hope: Finding Faith in the God Who Brings Purpose to Your Pain,Books,46.33,Two,In stock,,https://books.toscrape.com/catalogue/unreasonable-hope-finding-faith-in-the-god-who-brings-purpose-to-your-pain_505/index.html,2025-12-18
497,Under the Tuscan Sun,Books,37.33,Three,In stock,,https://books.toscrape.com/catalogue/under-the-tuscan-sun_504/index.html,2025-12-18
498,Toddlers Are A**holes: It's Not Your Fault,Books,25.55,One,In stock,,https://books.toscrape.com/catalogue/toddlers-are-aholes-its-not-your-fault_503/index.html,2025-12-18
499,The Year of Living Biblically: One Man's Humble Quest to Follow the Bible as Literally as Possible,Books,34.72,One,In stock,,https://books.toscrape.com/catalogue/the-year-of-living-biblically-one-mans-humble-quest-to-follow-the-bible-as-literally-as-possible_502/index.html,2025-12-18
500,The Whale,Books,35.96,Four,In stock,,https://books.toscrape.com/catalogue/the-whale_501/index.html,2025-12-18
501,The Story of Art,Books,41.14,Four,In stock,,https://books.toscrape.com/catalogue/the-story-of-art_500/index.html,2025-12-18
502,The Origin of Species,Books,10.01,Four,In stock,,https://books.toscrape.com/catalogue/the-origin-of-species_499/index.html,2025-12-18
503,The Great Gatsby,Books,36.05,Four,In stock,,https://books.toscrape.com/catalogue/the-great-gatsby_498/index.html,2025-12-18
504,The Good Girl,Books,49.03,Three,In stock,,https://books.toscrape.com/catalogue/the-good-girl_497/index.html,2025-12-18
505,The Glass Castle,Books,16.24,One,In stock,,https://books.toscrape.com/catalogue/the-glass-castle_496/index.html,2025-12-18
506,The Faith of Christopher Hitchens: The Restless Soul of the World's Most Notorious Atheist,Books,39.55,One,In stock,,https://books.toscrape.com/catalogue/the-faith-of-christopher-hitchens-the-restless-soul-of-the-worlds-most-notorious-atheist_495/index.html,2025-12-18
507,The Drowning Girls,Books,35.67,Three,In stock,,https://books.toscrape.com/catalogue/the-drowning-girls_494/index.html,2025-12-18
508,The Constant Princess (The Tudor Court #1),Books,16.62,Three,In stock,,https://books.toscrape.com/catalogue/the-constant-princess-the-tudor-court-1_493/index.html,2025-12-18
509,The Bourne Identity (Jason Bourne #1),Books,42.78,Four,In stock,,https://books.toscrape.com/catalogue/the-bourne-identity-jason-bourne-1_492/index.html,2025-12-18
510,The Bachelor Girl's Guide to Murder (Herringford and Watts Mysteries #1),Books,52.3,Five,In stock,,https://books.toscrape.com/catalogue/the-bachelor-girls-guide-to-murder-herringford-and-watts-mysteries-1_491/index.html,2025-12-18
511,The Art Book,Books,32.34,Two,In stock,,https://books.toscrape.com/catalogue/the-art-book_490/index.html,2025-12-18
512,The 7 Habits of Highly Effective People: Powerful Lessons in Personal Change,Books,33.17,Four,In stock,,https://books.toscrape.com/catalogue/the-7-habits-of-highly-effective-people-powerful-lessons-in-personal-change_489/index.html,2025-12-18
513,Team of Rivals: The Political Genius of Abraham Lincoln,Books,20.12,Five,In stock,,https://books.toscrape.com/catalogue/team-of-rivals-the-political-genius-of-abraham-lincoln_488/index.html,2025-12-18
514,Steal Like an Artist: 10 Things Nobody Told You About Being Creative,Books,20.9,Two,In stock,,https://books.toscrape.com/catalogue/steal-like-an-artist-10-things-nobody-told-you-about-being-creative_487/index.html,2025-12-18
515,"Sit, Stay, Love",Books,20.9,Three,In stock,,https://books.toscrape.com/catalogue/sit-stay-love_486/index.html,2025-12-18
516,Sister Dear,Books,40.2,Four,In stock,,https://books.toscrape.com/catalogue/sister-dear_485/index.html,2025-12-18
517,"Shrunken Treasures: Literary Classics, Short, Sweet, and Silly",Books,52.87,Three,In stock,,https://books.toscrape.com/catalogue/shrunken-treasures-literary-classics-short-sweet-and-silly_484/index.html,2025-12-18
518,"Rich Dad, Poor Dad",Books,51.74,One,In stock,,https://books.toscrape.com/catalogue/rich-dad-poor-dad_483/index.html,2025-12-18
519,Raymie Nightingale,Books,34.41,Two,In stock,,https://books.toscrape.com/catalogue/raymie-nightingale_482/index.html,2025-12-18
520,Playing from the Heart,Books,32.38,One,In stock,,https://books.toscrape.com/catalogue/playing-from-the-heart_481/index.html,2025-12-18
521,Nightstruck: A Novel,Books,50.35,Four,In stock,,https://books.toscrape.com/catalogue/nightstruck-a-novel_480/index.html,2025-12-18
522,"Naturally Lean: 125 Nourishing Gluten-Free, Plant-Based Recipes--All Under 300 Calories",Books,11.38,Five,In stock,,https://books.toscrape.com/catalogue/naturally-lean-125-nourishing-gluten-free-plant-based-recipes-all-under-300-calories_479/index.html,2025-12-18
523,Meternity,Books,43.58,Three,In stock,,https://books.toscrape.com/catalogue/meternity_478/index.html,2025-12-18
524,Memoirs of a Geisha,Books,49.67,Three,In stock,,https://books.toscrape.com/catalogue/memoirs-of-a-geisha_477/index.html,2025-12-18
525,Like Never Before (Walker Family #2),Books,28.77,Two,In stock,,https://books.toscrape.com/catalogue/like-never-before-walker-family-2_476/index.html,2025-12-18
526,Life of Pi,Books,13.22,Four,In stock,,https://books.toscrape.com/catalogue/life-of-pi_475/index.html,2025-12-18
527,Leave This Song Behind: Teen Poetry at Its Best,Books,51.17,Five,In stock,,https://books.toscrape.com/catalogue/leave-this-song-behind-teen-poetry-at-its-best_474/index.html,2025-12-18
528,King's Folly (The Kinsman Chronicles #1),Books,39.61,Five,In stock,,https://books.toscrape.com/catalogue/kings-folly-the-kinsman-chronicles-1_473/index.html,2025-12-18
529,John Adams,Books,57.43,Four,In stock,,https://books.toscrape.com/catalogue/john-adams_472/index.html,2025-12-18
530,How to Cook Everything Vegetarian: Simple Meatless Recipes for Great Food (How to Cook Everything),Books,46.01,Four,In stock,,https://books.toscrape.com/catalogue/how-to-cook-everything-vegetarian-simple-meatless-recipes-for-great-food-how-to-cook-everything_471/index.html,2025-12-18
531,How to Be a Domestic Goddess: Baking and the Art of Comfort Cooking,Books,28.25,Two,In stock,,https://books.toscrape.com/catalogue/how-to-be-a-domestic-goddess-baking-and-the-art-of-comfort-cooking_470/index.html,2025-12-18
532,Good in Bed (Cannie Shapiro #1),Books,37.05,Five,In stock,,https://books.toscrape.com/catalogue/good-in-bed-cannie-shapiro-1_469/index.html,2025-12-18
533,"Fruits Basket, Vol. 7 (Fruits Basket #7)",Books,19.57,One,In stock,,https://books.toscrape.com/catalogue/fruits-basket-vol-7-fruits-basket-7_468/index.html,2025-12-18
534,For the Love: Fighting for Grace in a World of Impossible Standards,Books,45.13,Three,In stock,,https://books.toscrape.com/catalogue/for-the-love-fighting-for-grace-in-a-world-of-impossible-standards_467/index.html,2025-12-18
535,Finding God in the Ruins: How God Redeems Pain,Books,46.64,Two,In stock,,https://books.toscrape.com/catalogue/finding-god-in-the-ruins-how-god-redeems-pain_466/index.html,2025-12-18
536,Every Heart a Doorway (Every Heart A Doorway #1),Books,12.16,Five,In stock,,https://books.toscrape.com/catalogue/every-heart-a-doorway-every-heart-a-doorway-1_465/index.html,2025-12-18
537,Delivering the Truth (Quaker Midwife Mystery #1),Books,20.89,Four,In stock,,https://books.toscrape.com/catalogue/delivering-the-truth-quaker-midwife-mystery-1_464/index.html,2025-12-18
538,Counted With the Stars (Out from Egypt #1),Books,17.97,Five,In stock,,https://books.toscrape.com/catalogue/counted-with-the-stars-out-from-egypt-1_463/index.html,2025-12-18
539,"Chronicles, Vol. 1",Books,52.6,Two,In stock,,https://books.toscrape.com/catalogue/chronicles-vol-1_462/index.html,2025-12-18
540,Blue Like Jazz: Nonreligious Thoughts on Christian Spirituality,Books,25.77,One,In stock,,https://books.toscrape.com/catalogue/blue-like-jazz-nonreligious-thoughts-on-christian-spirituality_461/index.html,2025-12-18
541,Benjamin Franklin: An American Life,Books,48.19,Three,In stock,,https://books.toscrape.com/catalogue/benjamin-franklin-an-american-life_460/index.html,2025-12-18
542,"At The Existentialist Caf̩: Freedom, Being, and apricot cocktails with: Jean-Paul Sartre, Simone de Beauvoir, Albert Camus, Martin Heidegger, Edmund Husserl, Karl Jaspers, Maurice Merleau-Ponty and others",Books,29.93,Five,In stock,,https://books.toscrape.com/catalogue/at-the-existentialist-cafe-freedom-being-and-apricot-cocktails-with-jean-paul-sartre-simone-de-beauvoir-albert-camus-martin-heidegger-edmund-husserl-karl-jaspers-maurice-merleau-ponty-and-others_459/index.html,2025-12-18
543,A Summer In Europe,Books,44.34,Two,In stock,,https://books.toscrape.com/catalogue/a-summer-in-europe_458/index.html,2025-12-18
544,A Short History of Nearly Everything,Books,52.4,Five,In stock,,https://books.toscrape.com/catalogue/a-short-history-of-nearly-everything_457/index.html,2025-12-18
545,A Gathering of Shadows (Shades of Magic #2),Books,44.81,Four,In stock,,https://books.toscrape.com/catalogue/a-gathering-of-shadows-shades-of-magic-2_456/index.html,2025-12-18
546,The Sound Of Love,Books,57.84,Five,In stock,,https://books.toscrape.com/catalogue/the-sound-of-love_455/index.html,2025-12-18
547,The Rise and Fall of the Third Reich: A History of Nazi Germany,Books,39.67,Two,In stock,,https://books.toscrape.com/catalogue/the-rise-and-fall-of-the-third-reich-a-history-of-nazi-germany_454/index.html,2025-12-18
548,The Perks of Being a Wallflower,Books,55.02,Three,In stock,,https://books.toscrape.com/catalogue/the-perks-of-being-a-wallflower_453/index.html,2025-12-18
549,The Mysterious Affair at Styles (Hercule Poirot #1),Books,24.8,Four,In stock,,https://books.toscrape.com/catalogue/the-mysterious-affair-at-styles-hercule-poirot-1_452/index.html,2025-12-18
550,The Man Who Mistook His Wife for a Hat and Other Clinical Tales,Books,59.45,Four,In stock,,https://books.toscrape.com/catalogue/the-man-who-mistook-his-wife-for-a-hat-and-other-clinical-tales_451/index.html,2025-12-18
551,The Makings of a Fatherless Child,Books,31.58,Two,In stock,,https://books.toscrape.com/catalogue/the-makings-of-a-fatherless-child_450/index.html,2025-12-18
552,The Joy of Cooking,Books,43.27,Four,In stock,,https://books.toscrape.com/catalogue/the-joy-of-cooking_449/index.html,2025-12-18
553,The Invention of Wings,Books,37.34,One,In stock,,https://books.toscrape.com/catalogue/the-invention-of-wings_448/index.html,2025-12-18
554,The Hobbit (Middle-Earth Universe),Books,17.8,Five,In stock,,https://books.toscrape.com/catalogue/the-hobbit-middle-earth-universe_447/index.html,2025-12-18
555,The Great Railway Bazaar,Books,30.54,One,In stock,,https://books.toscrape.com/catalogue/the-great-railway-bazaar_446/index.html,2025-12-18
556,The Golden Compass (His Dark Materials #1),Books,18.77,One,In stock,,https://books.toscrape.com/catalogue/the-golden-compass-his-dark-materials-1_445/index.html,2025-12-18
557,The God Delusion,Books,46.85,Three,In stock,,https://books.toscrape.com/catalogue/the-god-delusion_444/index.html,2025-12-18
558,The Girl You Left Behind (The Girl You Left Behind #1),Books,15.79,One,In stock,,https://books.toscrape.com/catalogue/the-girl-you-left-behind-the-girl-you-left-behind-1_443/index.html,2025-12-18
559,The Fellowship of the Ring (The Lord of the Rings #1),Books,10.27,Two,In stock,,https://books.toscrape.com/catalogue/the-fellowship-of-the-ring-the-lord-of-the-rings-1_442/index.html,2025-12-18
560,The Collected Poems of W.B. Yeats (The Collected Works of W.B. Yeats #1),Books,15.42,Five,In stock,,https://books.toscrape.com/catalogue/the-collected-poems-of-wb-yeats-the-collected-works-of-wb-yeats-1_441/index.html,2025-12-18
561,The Barefoot Contessa Cookbook,Books,59.92,Five,In stock,,https://books.toscrape.com/catalogue/the-barefoot-contessa-cookbook_440/index.html,2025-12-18
562,Tell the Wolves I'm Home,Books,50.96,Two,In stock,,https://books.toscrape.com/catalogue/tell-the-wolves-im-home_439/index.html,2025-12-18
563,Ship Leaves Harbor: Essays on Travel by a Recovering Journeyman,Books,30.6,Three,In stock,,https://books.toscrape.com/catalogue/ship-leaves-harbor-essays-on-travel-by-a-recovering-journeyman_438/index.html,2025-12-18
564,Pride and Prejudice,Books,19.27,Four,In stock,,https://books.toscrape.com/catalogue/pride-and-prejudice_437/index.html,2025-12-18
565,Musicophilia: Tales of Music and the Brain,Books,46.58,One,In stock,,https://books.toscrape.com/catalogue/musicophilia-tales-of-music-and-the-brain_436/index.html,2025-12-18
566,Mere Christianity,Books,48.51,Three,In stock,,https://books.toscrape.com/catalogue/mere-christianity_435/index.html,2025-12-18
567,Me Before You (Me Before You #1),Books,19.02,One,In stock,,https://books.toscrape.com/catalogue/me-before-you-me-before-you-1_434/index.html,2025-12-18
568,In the Woods (Dublin Murder Squad #1),Books,38.38,Two,In stock,,https://books.toscrape.com/catalogue/in-the-woods-dublin-murder-squad-1_433/index.html,2025-12-18
569,In Cold Blood,Books,49.98,Four,In stock,,https://books.toscrape.com/catalogue/in-cold-blood_432/index.html,2025-12-18
570,How to Stop Worrying and Start Living,Books,46.49,Five,In stock,,https://books.toscrape.com/catalogue/how-to-stop-worrying-and-start-living_431/index.html,2025-12-18
571,Give It Back,Books,18.32,Two,In stock,,https://books.toscrape.com/catalogue/give-it-back_430/index.html,2025-12-18
572,"Girl, Interrupted",Books,42.14,Three,In stock,,https://books.toscrape.com/catalogue/girl-interrupted_429/index.html,2025-12-18
573,Fun Home: A Family Tragicomic,Books,56.59,Four,In stock,,https://books.toscrape.com/catalogue/fun-home-a-family-tragicomic_428/index.html,2025-12-18
574,"Fruits Basket, Vol. 6 (Fruits Basket #6)",Books,20.96,Four,In stock,,https://books.toscrape.com/catalogue/fruits-basket-vol-6-fruits-basket-6_427/index.html,2025-12-18
575,Deception Point,Books,40.32,Four,In stock,,https://books.toscrape.com/catalogue/deception-point_426/index.html,2025-12-18
576,"Death Note, Vol. 6: Give-and-Take (Death Note #6)",Books,36.39,Three,In stock,,https://books.toscrape.com/catalogue/death-note-vol-6-give-and-take-death-note-6_425/index.html,2025-12-18
577,Catherine the Great: Portrait of a Woman,Books,58.55,Four,In stock,,https://books.toscrape.com/catalogue/catherine-the-great-portrait-of-a-woman_424/index.html,2025-12-18
578,Better Homes and Gardens New Cook Book,Books,39.61,Three,In stock,,https://books.toscrape.com/catalogue/better-homes-and-gardens-new-cook-book_423/index.html,2025-12-18
579,An Unquiet Mind: A Memoir of Moods and Madness,Books,21.3,Three,In stock,,https://books.toscrape.com/catalogue/an-unquiet-mind-a-memoir-of-moods-and-madness_422/index.html,2025-12-18
580,A Year in Provence (Provence #1),Books,56.88,Four,In stock,,https://books.toscrape.com/catalogue/a-year-in-provence-provence-1_421/index.html,2025-12-18
581,World Without End (The Pillars of the Earth #2),Books,32.97,Four,In stock,,https://books.toscrape.com/catalogue/world-without-end-the-pillars-of-the-earth-2_420/index.html,2025-12-18
582,"Will Grayson, Will Grayson (Will Grayson, Will Grayson)",Books,47.31,Four,In stock,,https://books.toscrape.com/catalogue/will-grayson-will-grayson-will-grayson-will-grayson_419/index.html,2025-12-18
583,Why Save the Bankers?: And Other Essays on Our Economic and Political Crisis,Books,48.67,Two,In stock,,https://books.toscrape.com/catalogue/why-save-the-bankers-and-other-essays-on-our-economic-and-political-crisis_418/index.html,2025-12-18
584,Where She Went (If I Stay #2),Books,41.73,Four,In stock,,https://books.toscrape.com/catalogue/where-she-went-if-i-stay-2_417/index.html,2025-12-18
585,What If?: Serious Scientific Answers to Absurd Hypothetical Questions,Books,53.68,Four,In stock,,https://books.toscrape.com/catalogue/what-if-serious-scientific-answers-to-absurd-hypothetical-questions_416/index.html,2025-12-18
586,Two Summers,Books,14.64,One,In stock,,https://books.toscrape.com/catalogue/two-summers_415/index.html,2025-12-18
587,This Is Your Brain on Music: The Science of a Human Obsession,Books,38.4,One,In stock,,https://books.toscrape.com/catalogue/this-is-your-brain-on-music-the-science-of-a-human-obsession_414/index.html,2025-12-18
588,The Secret Garden,Books,15.08,Four,In stock,,https://books.toscrape.com/catalogue/the-secret-garden_413/index.html,2025-12-18
589,The Raven King (The Raven Cycle #4),Books,30.57,Two,In stock,,https://books.toscrape.com/catalogue/the-raven-king-the-raven-cycle-4_412/index.html,2025-12-18
590,The Raven Boys (The Raven Cycle #1),Books,57.74,Four,In stock,,https://books.toscrape.com/catalogue/the-raven-boys-the-raven-cycle-1_411/index.html,2025-12-18
591,The Power Greens Cookbook: 140 Delicious Superfood Recipes,Books,11.05,Five,In stock,,https://books.toscrape.com/catalogue/the-power-greens-cookbook-140-delicious-superfood-recipes_410/index.html,2025-12-18
592,The Metamorphosis,Books,28.58,One,In stock,,https://books.toscrape.com/catalogue/the-metamorphosis_409/index.html,2025-12-18
593,The Mathews Men: Seven Brothers and the War Against Hitler's U-boats,Books,42.91,Five,In stock,,https://books.toscrape.com/catalogue/the-mathews-men-seven-brothers-and-the-war-against-hitlers-u-boats_408/index.html,2025-12-18
594,The Little Paris Bookshop,Books,24.73,Three,In stock,,https://books.toscrape.com/catalogue/the-little-paris-bookshop_407/index.html,2025-12-18
595,The Hiding Place,Books,55.91,Four,In stock,,https://books.toscrape.com/catalogue/the-hiding-place_406/index.html,2025-12-18
596,The Grand Design,Books,13.76,Three,In stock,,https://books.toscrape.com/catalogue/the-grand-design_405/index.html,2025-12-18
597,The Firm,Books,45.56,Three,In stock,,https://books.toscrape.com/catalogue/the-firm_404/index.html,2025-12-18
598,The Fault in Our Stars,Books,47.22,One,In stock,,https://books.toscrape.com/catalogue/the-fault-in-our-stars_403/index.html,2025-12-18
599,The False Prince (The Ascendance Trilogy #1),Books,56.0,Five,In stock,,https://books.toscrape.com/catalogue/the-false-prince-the-ascendance-trilogy-1_402/index.html,2025-12-18
600,The Expatriates,Books,44.58,Two,In stock,,https://books.toscrape.com/catalogue/the-expatriates_401/index.html,2025-12-18
601,The Dream Thieves (The Raven Cycle #2),Books,34.5,One,In stock,,https://books.toscrape.com/catalogue/the-dream-thieves-the-raven-cycle-2_400/index.html,2025-12-18
602,The Darkest Corners,Books,11.33,Five,In stock,,https://books.toscrape.com/catalogue/the-darkest-corners_399/index.html,2025-12-18
603,The Crossover,Books,38.77,Four,In stock,,https://books.toscrape.com/catalogue/the-crossover_398/index.html,2025-12-18
604,The 5th Wave (The 5th Wave #1),Books,11.83,Two,In stock,,https://books.toscrape.com/catalogue/the-5th-wave-the-5th-wave-1_397/index.html,2025-12-18
605,Tell the Wind and Fire,Books,45.51,Three,In stock,,https://books.toscrape.com/catalogue/tell-the-wind-and-fire_396/index.html,2025-12-18
606,Tell Me Three Things,Books,41.81,One,In stock,,https://books.toscrape.com/catalogue/tell-me-three-things_395/index.html,2025-12-18
607,Talking to Girls About Duran Duran: One Young Man's Quest for True Love and a Cooler Haircut,Books,25.15,Four,In stock,,https://books.toscrape.com/catalogue/talking-to-girls-about-duran-duran-one-young-mans-quest-for-true-love-and-a-cooler-haircut_394/index.html,2025-12-18
608,Siddhartha,Books,34.22,Five,In stock,,https://books.toscrape.com/catalogue/siddhartha_393/index.html,2025-12-18
609,Shiver (The Wolves of Mercy Falls #1),Books,16.23,Five,In stock,,https://books.toscrape.com/catalogue/shiver-the-wolves-of-mercy-falls-1_392/index.html,2025-12-18
610,Remember Me?,Books,11.48,Three,In stock,,https://books.toscrape.com/catalogue/remember-me_391/index.html,2025-12-18
611,Red Dragon (Hannibal Lecter #1),Books,23.37,Three,In stock,,https://books.toscrape.com/catalogue/red-dragon-hannibal-lecter-1_390/index.html,2025-12-18
612,Peak: Secrets from the New Science of Expertise,Books,16.28,Two,In stock,,https://books.toscrape.com/catalogue/peak-secrets-from-the-new-science-of-expertise_389/index.html,2025-12-18
613,My Mother Was Nuts,Books,31.63,Four,In stock,,https://books.toscrape.com/catalogue/my-mother-was-nuts_388/index.html,2025-12-18
614,Mexican Today: New and Rediscovered Recipes for Contemporary Kitchens,Books,24.91,Five,In stock,,https://books.toscrape.com/catalogue/mexican-today-new-and-rediscovered-recipes-for-contemporary-kitchens_387/index.html,2025-12-18
615,Maybe Something Beautiful: How Art Transformed a Neighborhood,Books,22.54,One,In stock,,https://books.toscrape.com/catalogue/maybe-something-beautiful-how-art-transformed-a-neighborhood_386/index.html,2025-12-18
616,Lola and the Boy Next Door (Anna and the French Kiss #2),Books,23.63,Four,In stock,,https://books.toscrape.com/catalogue/lola-and-the-boy-next-door-anna-and-the-french-kiss-2_385/index.html,2025-12-18
617,Logan Kade (Fallen Crest High #5.5),Books,13.12,Two,In stock,,https://books.toscrape.com/catalogue/logan-kade-fallen-crest-high-55_384/index.html,2025-12-18
618,Last One Home (New Beginnings #1),Books,59.98,Three,In stock,,https://books.toscrape.com/catalogue/last-one-home-new-beginnings-1_383/index.html,2025-12-18
619,Killing Floor (Jack Reacher #1),Books,31.49,Four,In stock,,https://books.toscrape.com/catalogue/killing-floor-jack-reacher-1_382/index.html,2025-12-18
620,Kill the Boy Band,Books,15.52,Five,In stock,,https://books.toscrape.com/catalogue/kill-the-boy-band_381/index.html,2025-12-18
621,Isla and the Happily Ever After (Anna and the French Kiss #3),Books,48.13,Five,In stock,,https://books.toscrape.com/catalogue/isla-and-the-happily-ever-after-anna-and-the-french-kiss-3_380/index.html,2025-12-18
622,If I Stay (If I Stay #1),Books,38.13,Five,In stock,,https://books.toscrape.com/catalogue/if-i-stay-if-i-stay-1_379/index.html,2025-12-18
623,I Know Why the Caged Bird Sings (Maya Angelou's Autobiography #1),Books,36.55,Two,In stock,,https://books.toscrape.com/catalogue/i-know-why-the-caged-bird-sings-maya-angelous-autobiography-1_378/index.html,2025-12-18
624,Harry Potter and the Deathly Hallows (Harry Potter #7),Books,23.32,One,In stock,,https://books.toscrape.com/catalogue/harry-potter-and-the-deathly-hallows-harry-potter-7_377/index.html,2025-12-18
625,"Fruits Basket, Vol. 5 (Fruits Basket #5)",Books,16.33,One,In stock,,https://books.toscrape.com/catalogue/fruits-basket-vol-5-fruits-basket-5_376/index.html,2025-12-18
626,Foundation (Foundation (Publication Order) #1),Books,32.42,One,In stock,,https://books.toscrape.com/catalogue/foundation-foundation-publication-order-1_375/index.html,2025-12-18
627,Fool Me Once,Books,16.96,One,In stock,,https://books.toscrape.com/catalogue/fool-me-once_374/index.html,2025-12-18
628,Find Her (Detective D.D. Warren #8),Books,22.37,One,In stock,,https://books.toscrape.com/catalogue/find-her-detective-dd-warren-8_373/index.html,2025-12-18
629,Evicted: Poverty and Profit in the American City,Books,42.27,One,In stock,,https://books.toscrape.com/catalogue/evicted-poverty-and-profit-in-the-american-city_372/index.html,2025-12-18
630,Drama,Books,38.7,Two,In stock,,https://books.toscrape.com/catalogue/drama_371/index.html,2025-12-18
631,Dracula the Un-Dead,Books,35.63,Five,In stock,,https://books.toscrape.com/catalogue/dracula-the-un-dead_370/index.html,2025-12-18
632,Digital Fortress,Books,58.0,Five,In stock,,https://books.toscrape.com/catalogue/digital-fortress_369/index.html,2025-12-18
633,"Death Note, Vol. 5: Whiteout (Death Note #5)",Books,52.41,One,In stock,,https://books.toscrape.com/catalogue/death-note-vol-5-whiteout-death-note-5_368/index.html,2025-12-18
634,"Data, A Love Story: How I Gamed Online Dating to Meet My Match",Books,32.35,Three,In stock,,https://books.toscrape.com/catalogue/data-a-love-story-how-i-gamed-online-dating-to-meet-my-match_367/index.html,2025-12-18
635,Critique of Pure Reason,Books,20.75,One,In stock,,https://books.toscrape.com/catalogue/critique-of-pure-reason_366/index.html,2025-12-18
636,Booked,Books,17.49,Five,In stock,,https://books.toscrape.com/catalogue/booked_365/index.html,2025-12-18
637,"Blue Lily, Lily Blue (The Raven Cycle #3)",Books,34.13,Five,In stock,,https://books.toscrape.com/catalogue/blue-lily-lily-blue-the-raven-cycle-3_364/index.html,2025-12-18
638,Approval Junkie: Adventures in Caring Too Much,Books,58.81,Five,In stock,,https://books.toscrape.com/catalogue/approval-junkie-adventures-in-caring-too-much_363/index.html,2025-12-18
639,An Abundance of Katherines,Books,10.0,Five,In stock,,https://books.toscrape.com/catalogue/an-abundance-of-katherines_362/index.html,2025-12-18
640,America's War for the Greater Middle East: A Military History,Books,51.22,Two,In stock,,https://books.toscrape.com/catalogue/americas-war-for-the-greater-middle-east-a-military-history_361/index.html,2025-12-18
641,Alight (The Generations Trilogy #2),Books,58.59,Four,In stock,,https://books.toscrape.com/catalogue/alight-the-generations-trilogy-2_360/index.html,2025-12-18
642,A Girl's Guide to Moving On (New Beginnings #2),Books,31.3,One,In stock,,https://books.toscrape.com/catalogue/a-girls-guide-to-moving-on-new-beginnings-2_359/index.html,2025-12-18
643,A Game of Thrones (A Song of Ice and Fire #1),Books,46.42,Two,In stock,,https://books.toscrape.com/catalogue/a-game-of-thrones-a-song-of-ice-and-fire-1_358/index.html,2025-12-18
644,A Feast for Crows (A Song of Ice and Fire #4),Books,17.21,Four,In stock,,https://books.toscrape.com/catalogue/a-feast-for-crows-a-song-of-ice-and-fire-4_357/index.html,2025-12-18
645,A Clash of Kings (A Song of Ice and Fire #2),Books,10.79,Three,In stock,,https://books.toscrape.com/catalogue/a-clash-of-kings-a-song-of-ice-and-fire-2_356/index.html,2025-12-18
646,Vogue Colors A to Z: A Fashion Coloring Book,Books,52.35,Four,In stock,,https://books.toscrape.com/catalogue/vogue-colors-a-to-z-a-fashion-coloring-book_355/index.html,2025-12-18
647,The Shining (The Shining #1),Books,27.88,Three,In stock,,https://books.toscrape.com/catalogue/the-shining-the-shining-1_354/index.html,2025-12-18
648,The Pilgrim's Progress,Books,50.26,Two,In stock,,https://books.toscrape.com/catalogue/the-pilgrims-progress_353/index.html,2025-12-18
649,The Perfect Play (Play by Play #1),Books,59.99,Three,In stock,,https://books.toscrape.com/catalogue/the-perfect-play-play-by-play-1_352/index.html,2025-12-18
650,The Passion of Dolssa,Books,28.32,Five,In stock,,https://books.toscrape.com/catalogue/the-passion-of-dolssa_351/index.html,2025-12-18
651,The Jazz of Physics: The Secret Link Between Music and the Structure of the Universe,Books,38.71,Three,In stock,,https://books.toscrape.com/catalogue/the-jazz-of-physics-the-secret-link-between-music-and-the-structure-of-the-universe_350/index.html,2025-12-18
